1 net profit / total assets,2 total liabilities / total assets,6 retained earnings / total assets,5 [(cash + short-term securities + receivables - short-term liabilities) / (operating expenses - depreciation)] * 365,8 book value of equity / total liabilities,9 sales / total assets,10 equity / total assets,12 gross profit / short-term liabilities,13 (gross profit + depreciation) / sales,16 (gross profit + depreciation) / total liabilities,17 total assets / total liabilities,19 gross profit / sales,21 sales (n) / sales (n-1),23 net profit / sales,24 gross profit (in 3 years) / total assets,25 (equity - share capital) / total assets,26 (net profit + depreciation) / total liabilities,27 profit on operating activities / financial expenses,29 logarithm of total assets,34 operating expenses / total liabilities,38 constant capital / total assets,46 (current assets - inventory) / short-term liabilities,51 short-term liabilities / total assets,55 working capital,64 sales / fixed assets,65 Bankrupt
0.007175,0.45046,0.007175,-48.585,1.1949,1.0247,0.53825,0.028698,0.029887,0.083892,2.22,0.009149,0.0,0.005674,0.011568,0.53825,0.074138,0.24715,4.0058,0.067702,0.5856,0.65689,0.40311,-252.23,2.0335,0
0.14394,0.70552,0.0,-21.125,0.41739,3.0299,0.29448,0.30728,0.090573,0.38897,1.4174,0.058984,1.2846,0.047506,0.19813,0.25934,0.33968,9.0736,3.4956,4.1357,0.32504,0.72301,0.58162,-171.87,6.4019,0
0.13408,0.68193,0.25486,-27.473,0.46643,1.1373,0.31807,0.50003,0.14438,0.31396,1.4664,0.11323,1.1285,0.090415,0.32596,0.31807,0.26433,1.4031,4.9929,0.26827,0.66419,0.72469,0.33581,19976.0,3.2158,0
0.047404,0.49522,0.0,-8.4723,1.0193,2.2802,0.50478,0.21615,0.040252,0.18533,2.0193,0.027209,1.1228,0.02079,0.12989,0.44237,0.15578,2.1257,4.3016,4.4185,0.70543,0.86345,0.28702,3538.1,4.2517,0
0.071702,0.67931,0.0,47.195,0.47208,3.6131,0.32069,0.10782,0.4944,2.6296,1.4721,0.019845,1.1317,0.019845,0.15186,0.31033,2.6296,0.0,3.7976,1.3537,0.32844,0.8552,0.66503,1169.3,24.309,0
0.085846,0.80619,0.20318,-44.705,0.23352,1.0609,0.18826,0.15379,0.06083,0.17841,1.2404,0.048291,1.2149,0.036307,0.26899,0.18826,0.14326,0.56731,4.2344,0.15683,0.25201,0.65646,0.74243,178.82,9.567,0
-0.036119,0.89485,0.0,-95.78,0.1175,1.7817,0.10515,-0.051923,-0.006257,-0.012458,1.1175,-0.020272,1.7155,-0.020272,-0.026252,0.10069,-0.012458,-2.596,4.0497,2.0638,0.30438,0.30731,0.69562,-3874.0,2.7416,0
0.042158,0.41699,0.10764,6.6278,1.3649,1.0638,0.56914,0.14004,0.054922,0.20616,2.3981,0.034496,1.0587,0.026933,0.13571,0.56914,0.17777,0.55465,4.2697,0.19571,0.60055,1.117,0.38558,8721.6,10.74,0
0.054514,0.83968,0.054514,-48.207,0.18889,1.0041,0.15861,0.18791,0.26536,0.23518,1.1909,0.089169,0.0,0.073257,0.066355,0.15861,0.22107,0.99674,4.9127,0.08797,0.64516,0.77941,0.35313,-4899.3,1.0529,0
0.055116,0.41516,0.11595,8.4104,1.1711,1.0509,0.4862,0.17676,0.092607,0.32841,2.4087,0.045945,1.3458,0.037435,0.13279,0.4862,0.29823,0.55421,4.1537,0.18703,0.51867,1.0959,0.38269,2298.6,3.229,0
0.053961,0.64964,-0.024396,-53.618,0.53932,2.2099,0.35036,0.15311,0.080758,0.27472,1.5393,0.028821,1.1936,0.024418,0.11727,0.029565,0.25974,2.0149,3.4504,3.301,0.58403,0.2767,0.41597,290.79,4.5949,0
0.27952,0.2842,0.51006,-4.5802,2.4813,1.4214,0.7052,1.6734,0.32464,1.0943,3.5186,0.29474,1.4285,0.29177,0.51706,0.7052,1.0843,4.1723,4.6467,0.98948,0.82067,1.7057,0.16874,16990.0,2.1384,0
0.059495,0.39932,0.3477,-4.2556,1.4263,1.0834,0.56956,0.25661,0.077952,0.25132,2.5043,0.050086,1.0267,0.046213,0.35408,0.56956,0.23883,0.5277,4.5236,0.15703,0.71759,0.94608,0.25128,15174.0,4.3749,0
0.12819,0.29111,0.12819,27.283,2.2661,1.0709,0.6597,0.57632,0.070121,0.63531,3.4351,0.061139,0.0,0.048602,0.16126,0.6597,0.52172,0.69105,4.7456,0.58467,0.67101,1.684,0.2798,34649.0,26.962,0
0.053632,0.46351,0.20523,5.6609,0.90746,1.0576,0.42061,0.16859,0.088222,0.29544,2.1575,0.041245,1.0758,0.034553,0.25323,0.42061,0.27303,0.53447,4.5536,0.16923,0.50437,1.079,0.37975,9858.0,4.5024,0
0.10133,0.42015,0.27845,6.8952,1.3078,1.1073,0.54949,0.31474,0.11381,0.37982,2.3801,0.092843,1.1573,0.07227,0.3544,0.54949,0.31117,1.1697,4.4046,0.35253,0.55604,1.065,0.4136,11348.0,10.062,0
0.2346,0.8248,-0.096511,-17.372,0.21242,3.3467,0.1752,0.61719,0.09472,0.38434,1.2124,0.070098,0.0,0.070098,0.2346,0.13808,0.38434,0.04,3.1294,3.0657,0.57387,0.69141,0.3801,191.0,7.0,0
0.062462,0.70407,0.26086,-23.304,0.42007,1.038,0.29575,0.13072,0.05148,0.14956,1.4203,0.041181,1.0607,0.030537,0.32817,0.29575,0.11863,0.4438,4.1743,0.12421,0.35544,0.85651,0.64439,4384.1,32.927,0
0.12123,0.74671,0.0,-26.702,0.3392,3.4695,0.25329,0.20756,0.047125,0.21896,1.3392,0.040011,0.96248,0.03494,0.34124,0.24898,0.1954,7.9145,4.0648,4.5773,0.33044,0.62564,0.66883,2013.8,22.002,0
0.023388,0.70273,0.16248,-28.805,0.35911,1.0125,0.25235,0.058312,0.047195,0.20159,1.423,0.011943,1.4477,0.007792,0.20742,0.25235,0.18386,0.13361,4.7782,0.056365,0.34028,0.64892,0.6148,-4162.2,6.6034,0
0.22614,0.1462,0.43347,133.72,5.7476,1.2491,0.84029,1.9852,0.20708,2.1819,6.84,0.18612,1.0686,0.14681,0.55129,0.84029,1.7676,2.4253,4.1457,2.0457,0.84207,4.1128,0.14442,7758.8,5.1198,0
0.058199,0.47235,0.0,-24.86,1.1171,0.79939,0.52765,0.1916,0.11494,0.19452,2.1171,0.077872,1.1543,0.072804,0.082159,0.42659,0.18594,2.0547,4.9365,1.2101,0.63555,0.91204,0.3249,1.415,1.4796,0
0.019598,0.37351,0.056523,-30.591,1.5992,1.2167,0.59731,0.21674,0.25435,0.41565,2.6773,0.068154,1.0058,0.032109,0.12158,0.59731,0.35675,0.7485,5.5817,0.10053,0.77889,0.83068,0.19194,12762.0,0.78796,0
0.044154,0.46158,0.0,-10.358,1.1665,0.64582,0.53842,0.36158,0.16712,0.23382,2.1665,0.082806,1.3908,0.068369,0.054608,0.52244,0.21362,5.7408,4.2199,1.3447,0.75642,0.91383,0.1479,1808.6,0.86909,0
0.17239,0.53623,0.17239,135.32,0.82356,1.3203,0.44162,0.84619,0.33702,0.451,1.8649,0.24024,0.0,0.24024,0.17239,0.44162,0.451,3.2734,4.2418,0.33177,0.77412,1.8886,0.20373,4295.8,1.3044,0
0.053989,0.65523,0.13146,-15.249,0.50735,1.0733,0.33243,0.3049,0.08854,0.18019,1.5262,0.052606,1.7577,0.040488,0.17024,0.33243,0.15553,0.73514,4.778,0.1394,0.75759,0.78929,0.23007,18842.0,2.9257,0
0.002268,0.39722,0.000913,-11.282,1.5175,2.3133,0.60278,0.021005,0.02496,0.14536,2.5175,0.003212,0.9626,0.00098,0.064669,0.54851,0.13237,1.9016,4.2959,5.8183,0.61927,0.80532,0.35369,6062.3,6.8116,0
0.16335,0.50396,0.0,4.3448,0.98389,2.3333,0.49584,0.5,0.10837,0.50173,1.9843,0.090058,1.3387,0.070008,0.30756,0.49584,0.4089,6.2404,3.7137,4.1212,0.57974,1.0708,0.42026,810.0,5.5139,0
0.001839,0.63365,0.0,-58.203,0.57817,1.9104,0.36635,0.011929,0.040882,0.12326,1.5782,0.003593,1.0043,0.000963,0.1149,0.28221,0.11533,1.2116,4.075,2.9625,0.38971,0.49689,0.57537,-1293.9,3.5808,0
-0.28848,1.2116,-0.29648,-190.97,-0.18631,0.86323,-0.22573,-0.25338,-0.14667,-0.1886,0.82536,-0.1848,1.0391,-0.18517,-0.29485,-0.22573,-0.18906,-1.3397,4.3281,-0.19956,-0.15045,0.18628,1.1363,-15340.0,2.6664,0
0.18716,0.23829,0.33692,63.827,2.5535,1.1587,0.60848,1.1996,0.14647,1.1337,4.1966,0.1317,1.4867,0.10147,0.44443,0.60848,0.89972,1.5444,4.4952,1.0317,0.64426,2.3776,0.2025,11209.0,4.2003,0
0.13857,0.62863,0.22396,-41.357,0.59077,2.2945,0.37137,0.29971,0.076991,0.28102,1.5908,0.075182,0.0,0.060391,0.1725,0.36253,0.22703,5.835,3.7524,3.3198,0.42443,0.59986,0.57557,2141.3,50.159,0
0.083905,0.58688,0.0,-22.407,0.70393,1.3017,0.41312,0.30666,0.13187,0.29248,1.7039,0.065253,1.2404,0.064461,0.10125,0.39868,0.29073,4.0147,3.6534,2.0922,0.57537,0.83599,0.27697,562.92,2.1767,0
0.16046,0.4001,0.0,110.58,1.4994,0.75578,0.5999,1.4223,0.2697,0.50944,2.4994,0.26433,1.6468,0.21231,0.30423,0.41443,0.41117,16.534,3.9492,1.3639,0.85759,2.249,0.14046,1878.9,1.1657,0
-0.15721,0.83131,-0.70782,-259.65,0.18078,0.86048,0.15028,-0.23645,-0.13459,-0.1235,1.2029,-0.20608,1.3234,-0.20608,-0.70782,0.15028,-0.1235,-1.2625,4.071,-0.13464,0.31672,0.11281,0.66487,-3109.9,1.2731,0
-0.013986,0.13701,0.19883,58.37,6.1965,1.0045,0.849,-0.10157,0.039497,0.56524,7.2986,-0.006863,0.9359,-0.007133,0.25981,0.849,0.56138,0.06924,4.3996,0.098644,0.85351,3.3555,0.1325,12071.0,5.073,0
0.000235,0.59653,-0.015859,1.7465,0.66754,0.98834,0.39821,0.047894,0.19338,0.13737,1.6764,0.01224,1.7044,0.000554,-0.019535,0.39821,0.12907,-0.094986,5.0089,-0.006827,0.88644,1.0733,0.1083,15564.0,0.57324,0
0.083449,0.47107,0.15708,-30.367,1.0108,1.1194,0.47617,0.27835,0.10945,0.33761,2.1228,0.072609,1.2991,0.057431,0.19391,0.47617,0.29079,1.1034,4.2209,0.30402,0.56821,0.73648,0.37904,2553.4,3.1086,0
0.002091,0.71809,-0.72198,-105.43,0.39258,1.2513,0.28191,0.004734,0.023367,0.040717,1.3926,0.001672,1.0955,0.001672,0.003921,-0.71988,0.040717,0.0,5.0145,1.4852,0.46432,0.35229,0.4418,-8989.3,1.9395,0
0.11274,0.52959,0.0,67.931,0.88824,1.038,0.47041,0.71193,0.10991,0.21542,1.8882,0.10861,1.0292,0.10861,0.228,0.38301,0.21542,0.0,3.9802,1.4742,0.82697,1.9563,0.15836,1673.9,1.5576,0
-0.009394,0.58525,-0.009394,-47.856,0.63993,1.002,0.37452,-0.012215,0.038057,0.14105,1.7087,-0.003178,0.0,-0.004331,-0.006893,0.37452,0.13678,-0.029182,5.1374,-0.010795,0.39541,0.5261,0.56436,-6301.5,4.5043,0
0.076352,0.62786,-0.16745,7.1131,0.59272,2.6829,0.37215,0.18848,0.040969,0.17506,1.5927,0.036719,1.0503,0.028458,0.14189,-0.034774,0.13977,13.939,4.7496,4.1059,0.4418,1.1022,0.52268,23912.0,51.848,0
-0.074598,0.49764,-0.066583,-59.831,0.90836,0.99449,0.45203,-0.15735,0.031744,0.088348,2.0095,-0.056248,0.90342,-0.053861,-0.019803,0.45203,0.094991,-0.65233,4.8259,-0.18256,0.45456,0.57779,0.49511,-249.49,2.7231,0
0.00474,0.2834,0.017545,-2.4129,2.342,1.0167,0.66374,0.013903,0.024566,0.13643,3.5285,0.002284,1.0631,0.003012,0.024512,0.66374,0.14047,0.17154,4.6989,0.093703,0.68863,0.96607,0.25852,8374.2,2.742,0
0.15618,0.64394,-0.10485,-13.955,0.55294,2.7524,0.35606,0.35904,0.079769,0.34096,1.5529,0.061665,1.2619,0.056743,0.43457,0.05133,0.31992,8.2601,3.6622,4.404,0.51979,0.79488,0.47273,1085.1,9.4557,0
0.1196,0.52821,0.0,-59.529,0.89317,1.695,0.47179,0.25431,0.10287,0.3301,1.8932,0.070561,1.2872,0.070561,0.1986,0.034036,0.3301,7.5994,4.4352,2.9671,0.51117,0.48993,0.4703,-1997.4,2.8108,0
0.22112,0.50442,0.0,-35.974,0.98248,2.3077,0.49558,0.4679,0.11849,0.54206,1.9825,0.095821,1.3974,0.095821,0.42923,0.49539,0.54206,14.071,3.7117,4.0851,0.52742,0.57642,0.47258,1509.5,9.8524,0
0.098368,0.60316,0.22771,-11.049,0.54852,1.032,0.33085,0.23157,0.035541,0.23691,1.6579,0.031074,1.1931,0.024466,0.27993,0.33085,0.19286,0.31554,4.2722,0.20381,0.3945,0.81919,0.53951,1779.1,11.002,0
0.031909,0.44572,0.2214,103.57,1.1543,1.0744,0.51452,0.088182,0.10721,0.13952,2.2436,0.06736,0.3052,0.055013,0.27556,0.51452,0.12345,0.7917,4.5057,0.095891,0.51717,1.3754,0.44307,9440.5,2.2114,0
-0.1817,1.0289,-0.028123,-32.88,-0.028118,1.1915,-0.028931,-0.55327,-0.13776,-0.15953,0.97188,-0.1525,0.0,-0.1525,-0.1817,-0.20982,-0.15953,0.0,3.7026,1.0492,0.60589,0.77257,0.32841,23.216,1.7864,0
0.077948,0.67052,0.22669,-156.74,0.48898,1.0958,0.32787,0.12426,0.090838,0.18992,1.4914,0.058283,1.4905,0.055602,0.2335,0.32787,0.18431,0.9327,4.6976,0.17795,0.34088,0.18959,0.65752,-12056.0,2.399,0
0.033054,0.6709,0.0,5.7166,0.49054,2.0629,0.3291,0.070249,0.023758,0.073055,1.4905,0.017915,1.5278,0.016023,0.06885,0.22635,0.067236,2.0082,3.7042,3.0148,0.45158,1.1039,0.52609,1199.8,8.7109,0
0.18591,0.48879,0.0,-1.1282,1.0459,0.94585,0.51121,0.58946,0.21445,0.41497,2.0459,0.19808,0.0,0.19656,0.18735,0.50644,0.41202,18.114,4.9241,1.5321,0.67878,1.2422,0.31784,14399.0,1.8521,0
0.077181,0.55225,-0.016728,10.456,0.81076,1.5501,0.44775,0.17197,0.073386,0.20598,1.8108,0.060766,1.2286,0.049791,0.20815,-0.016728,0.17518,10.735,4.8027,2.4213,0.45228,1.0723,0.54772,1.5298,9.561,0
0.2866,0.41897,0.059381,-23.519,1.3868,2.4111,0.58103,0.88875,0.1476,0.84941,2.3868,0.11886,1.2126,0.11886,0.54886,0.30928,0.84941,17.163,3.3847,5.0315,0.67794,0.59974,0.32247,518.0,5.1973,0
0.084515,0.6829,0.0,2.1693,0.46434,3.3524,0.3171,0.16855,0.043947,0.21574,1.4643,0.033114,1.0247,0.025211,0.19234,0.28797,0.17694,8.3657,3.3138,4.8094,0.34138,1.0297,0.65862,242.1,14.978,0
-0.059146,0.46593,0.0,34.913,1.1462,3.2924,0.53407,-0.27489,-0.006263,-0.044259,2.1462,-0.017964,0.0,-0.017964,-0.059146,0.49869,-0.044259,-1.4449,3.1503,7.0347,0.78169,2.4902,0.21517,541.32,8.193,0
0.15929,0.44352,0.2998,-42.861,1.0425,1.1116,0.46236,0.38778,0.12929,0.4267,2.2547,0.10882,1.3215,0.10882,0.2998,0.46236,0.4267,1.172,4.2952,0.34795,0.4951,0.63271,0.41078,4122.9,3.8492,0
-0.16437,0.67582,0.0,-63.788,0.47986,1.3024,0.3243,-0.2966,-0.042417,-0.081746,1.4797,-0.11842,0.0,-0.1262,-0.15423,0.039526,-0.096747,-2.6523,3.9434,2.0956,0.47534,0.55575,0.51999,-1111.0,2.1472,0
0.11218,0.53421,0.041416,-26.167,0.87193,2.8001,0.46579,0.28749,0.068196,0.35745,1.8719,0.0479,1.1863,0.040062,0.14936,0.4617,0.31637,2.7155,4.6893,4.9645,0.53009,0.61122,0.46652,16323.0,14.021,0
0.13546,0.35016,0.20109,19.818,1.806,1.0975,0.63238,0.58232,0.10626,0.68868,2.8558,0.077768,1.0664,0.059689,0.26921,0.63238,0.57151,0.93921,4.5009,0.55466,0.67945,1.3789,0.30309,10290.0,6.097,0
0.022584,0.46788,-0.004317,-110.1,1.1373,0.63428,0.53211,0.094208,0.063246,0.08574,2.1373,0.048331,1.255,0.035605,0.12291,0.46532,0.068487,1.9389,5.6843,0.98184,0.67088,0.59609,0.32541,1.3544,1.1341,0
0.091318,0.38954,0.0,20.892,1.5671,3.204,0.61046,0.33224,0.047644,0.39187,2.5671,0.036223,1.3222,0.028502,0.22271,0.41465,0.32837,2.5489,3.4071,7.8266,0.65069,1.5068,0.34931,565.54,7.4647,0
-0.01377,0.27846,-0.01377,1.0554,2.5908,0.99864,0.72143,-0.21706,0.032521,0.10983,3.5912,-0.014486,0.0,-0.014642,-0.013624,0.72143,0.10931,-0.015123,4.8454,-0.005114,0.93713,1.6656,0.062765,16590.0,1.3427,0
0.11918,0.34247,0.35289,25.571,1.9143,1.1526,0.65561,0.55333,0.16109,0.58912,2.9199,0.12061,1.1681,0.095159,0.4422,0.65561,0.49603,1.5053,4.6353,0.4776,0.72509,1.3332,0.273,11123.0,2.6681,0
-0.13939,0.62068,0.0,60.024,0.61114,1.6652,0.37932,-0.33765,-0.06444,-0.17289,1.6111,-0.083708,0.98934,-0.083708,0.18477,0.33797,-0.17289,-29.462,3.4479,2.942,0.52264,1.8497,0.41283,1071.0,8.1094,0
0.003274,0.19519,-0.03102,8.1467,3.5099,0.99139,0.68511,0.011148,0.057225,0.37634,5.1231,0.001669,1.022,0.002551,-0.033242,0.68511,0.38215,-0.059517,5.3633,-0.039482,0.68818,1.157,0.19213,72393.0,2.5971,0
-0.012424,0.76756,0.25006,3.2585,0.2254,1.0033,0.17301,-0.017111,0.002236,0.01818,1.3028,-0.001991,0.96672,-0.001991,0.25006,0.17301,0.01818,0.03377,4.3339,0.02736,0.2145,1.0778,0.72607,4516.0,96.618,0
0.017596,0.69491,0.052962,-33.763,0.39201,1.0207,0.27241,0.09192,0.043165,0.086724,1.439,0.014631,1.1103,0.012603,0.063256,0.27241,0.08265,0.25173,4.3229,0.049552,0.74509,0.42793,0.22223,113.58,1.8076,0
0.25096,0.59849,0.39733,-76.112,0.67086,1.2207,0.40151,0.53194,0.18319,0.51587,1.6709,0.18314,1.1777,0.1489,0.49224,0.40151,0.41946,2.2228,4.712,0.51276,0.41975,0.49725,0.58025,100.81,4.0339,0
0.26704,0.85482,0.0,-1.1419,0.16984,1.8974,0.14518,0.91747,0.14765,0.32773,1.1698,0.14074,0.0,0.14074,0.26704,0.13561,0.32773,0.0,3.7179,1.4809,0.70576,1.0581,0.29106,374.61,2.9777,0
0.035926,0.8228,0.0,-114.85,0.21536,1.2385,0.1772,0.083794,0.060568,0.091168,1.2154,0.037612,1.2418,0.029008,0.075179,0.17283,0.078217,1.3352,4.8062,1.4492,0.43386,0.34749,0.55592,-2377.9,2.5736,0
-0.10704,1.0963,-0.075132,-245.99,-0.087821,0.45475,-0.096277,-0.22487,-0.077086,-0.031976,0.91218,-0.23539,0.0,-0.23539,-0.10704,-0.09958,-0.031976,-4.7483,4.18,0.56699,0.52376,0.2352,0.47601,-4352.6,0.56032,0
0.214,0.44841,0.063808,-3.6928,1.2301,1.8007,0.55159,0.79326,0.15283,0.61372,2.2301,0.11884,1.1036,0.11884,0.28898,0.24426,0.61372,18.671,3.8752,3.9617,0.73023,0.94669,0.26977,1187.8,3.1487,0
0.009844,0.17584,0.066778,11.796,4.6868,0.97315,0.82415,0.09487,0.081834,0.26119,5.6868,0.025313,1.1139,0.01754,0.084604,0.82415,0.23638,0.14654,4.4172,0.048063,0.85025,1.2268,0.14975,5949.0,0.90139,0
0.13164,0.62145,0.13164,287.51,0.60913,1.2517,0.37855,0.89898,0.2645,0.33706,1.6091,0.2089,0.0,0.16623,0.16543,0.37855,0.28267,2.5127,4.1177,0.2558,0.81598,3.5905,0.18402,7351.5,3.1013,0
0.043929,0.57072,0.16064,-36.002,0.73687,1.1601,0.42054,0.20327,0.070675,0.13908,1.7522,0.052284,1.1107,0.039113,0.20441,0.42054,0.11316,1.5344,5.1322,0.26028,0.70237,0.69956,0.28888,66903.0,5.1612,0
0.037155,0.75222,0.037155,-69.845,0.3294,1.0353,0.24778,0.095792,0.037793,0.1143,1.3294,0.022225,0.0,0.016332,0.050562,0.24778,0.096479,0.31959,4.0898,0.093363,0.47217,0.2083,0.52783,-432.84,4.4838,0
0.074311,0.86237,0.11536,-45.726,0.1596,1.0464,0.13763,0.10126,0.033709,0.10789,1.1596,0.031013,1.3807,0.026923,0.13995,0.13763,0.094801,0.46671,4.1275,0.14275,0.15463,0.60482,0.84537,1720.9,104.85,0
0.032631,0.6327,0.096561,-177.92,0.48298,0.97048,0.30558,0.084926,0.55545,0.84817,1.5805,0.045841,1.2215,0.033775,0.12285,0.30558,0.82975,0.61019,4.102,0.096011,0.41678,0.59669,0.5215,-62.74,1.9984,0
0.11728,0.20351,0.10141,-33.659,3.9138,1.099,0.79649,0.82718,0.14841,0.80147,4.9138,0.12967,1.1831,0.10671,0.33324,0.65342,0.6775,50.176,5.662,4.7255,0.82772,1.378,0.17228,2.2663,1.803,0
0.098597,0.34729,0.301,-21.643,1.8794,1.0356,0.65271,0.35607,0.053786,0.42676,2.8794,0.04429,0.96939,0.035781,0.37604,0.65271,0.35925,0.45445,4.6334,0.3482,0.65725,0.54913,0.34275,12872.0,7.7004,0
0.21841,0.46053,0.02666,-37.078,1.1714,1.9811,0.53947,0.57547,0.13035,0.56076,2.1714,0.11025,1.1462,0.11025,0.31368,0.26486,0.56076,8.5044,4.0819,3.7925,0.61621,0.55194,0.37953,3399.5,5.8451,0
0.057996,0.55688,0.0,-92.075,0.79571,0.98128,0.44312,0.17902,0.1448,0.25515,1.7957,0.070441,1.1023,0.059102,0.11926,0.40273,0.23517,3.7614,4.394,1.7265,0.51544,0.4274,0.38612,2355.2,1.8914,0
0.081527,0.79447,0.0,-150.11,0.25886,1.4452,0.20565,0.14316,0.10554,0.19199,1.2587,0.076856,1.2574,0.056413,0.21543,0.1803,0.1548,8.181,3.8969,1.6708,0.21605,0.31508,0.77583,-2196.0,2.8754,0
0.099826,0.55954,0.15845,-32.438,0.75441,1.115,0.42212,0.30955,0.11486,0.32864,1.7872,0.077749,1.6627,0.062354,0.19617,0.42212,0.2846,0.96254,4.5502,0.247,0.57956,0.81756,0.4021,6203.9,3.7836,0
0.096191,0.27096,0.0,41.905,2.6906,1.5947,0.72904,0.62987,0.072723,0.42801,3.6906,0.060319,1.1246,0.060319,0.09954,0.66198,0.42801,1.0,4.2118,4.5674,0.76169,2.2815,0.15272,7755.3,4.2979,0
0.094699,0.41766,0.066161,-15.826,1.2988,1.0852,0.54246,0.3105,0.074251,0.35866,2.3943,0.060894,1.1208,0.046941,0.087442,0.54246,0.29126,0.76376,4.511,0.33996,0.56447,0.81241,0.39564,8238.0,5.7583,0
0.12093,0.64791,0.0,-27.272,0.54341,2.6699,0.35209,0.30442,0.079221,0.32645,1.5434,0.059234,1.9578,0.045294,0.28507,0.33002,0.269,9.5174,3.4825,3.8748,0.47293,0.71465,0.51951,-126.35,5.1139,0
0.041168,0.82304,0.0,-14.244,0.21501,3.053,0.17696,0.092538,0.081272,0.30148,1.215,0.013484,0.0,0.013484,0.041168,0.054262,0.30148,0.0,3.6101,3.2277,0.55512,0.78688,0.44488,937.58,9.3927,0
0.19558,0.68015,0.0,10.235,0.47026,2.3839,0.31985,0.39695,0.095556,0.33492,1.4703,0.082042,0.0,0.082042,0.19558,0.19558,0.33492,3.8295,3.3828,3.1863,0.50729,1.2003,0.49271,412.18,7.0833,0
0.070468,0.7201,0.0,-65.116,0.38869,2.2859,0.2799,0.15431,0.046952,0.14904,1.3887,0.037656,1.0407,0.030828,0.12626,0.12293,0.12737,2.9282,4.6505,3.0696,0.34992,0.361,0.55779,5454.9,7.1383,0
0.11218,0.34225,0.32105,-19.538,1.4922,1.075,0.51071,0.47652,0.09698,0.55518,2.9218,0.071982,1.4046,0.057255,0.40619,0.51071,0.47087,0.76058,4.2308,0.40502,0.557,1.094,0.29596,4371.3,4.3821,0
0.19215,0.11901,0.0,1295.2,7.4028,0.34201,0.88099,3.6879,0.59363,1.706,8.4028,0.56184,0.0,0.56184,0.19215,0.75949,1.706,11.874,4.0812,1.5002,0.9476,12.585,0.052102,7278.3,0.9935,0
-0.077784,0.60962,0.049465,-73.266,0.5876,0.964,0.35821,-0.13963,-0.021198,-0.046872,1.6404,-0.059704,1.015,-0.057706,0.090236,0.35821,-0.042455,-0.34948,4.2191,-0.080159,0.39145,0.52846,0.57638,-355.94,3.0283,0
0.16847,0.61494,0.0,-60.943,0.62617,1.9432,0.38506,0.45668,0.13945,0.44065,1.6262,0.10805,0.0,0.086697,0.20996,0.25726,0.37319,8.9466,4.0695,2.6487,0.52668,0.43501,0.45974,327.99,3.7931,0
0.20047,0.41733,0.0,-28.803,1.3962,1.5594,0.58267,0.90691,0.19177,0.71657,2.3962,0.16161,1.361,0.12856,0.46582,0.52921,0.59306,7.8897,3.8794,3.0961,0.72212,1.4116,0.27788,2722.6,4.299,0
0.31993,0.76932,0.0,-32.534,0.29986,3.5773,0.23068,0.43213,0.095734,0.44516,1.2999,0.089435,0.0,0.089435,0.31993,0.0,0.44516,43.57,3.5739,4.2458,0.25964,0.60855,0.74036,259.58,18.788,0
0.043697,0.63189,0.0,-37.226,0.58256,2.0791,0.36811,0.079317,0.031329,0.10308,1.5826,0.021018,1.099,0.021018,0.090616,0.21972,0.10308,0.0,3.8286,2.5632,0.38111,0.72006,0.55092,1012.1,6.956,0
0.13315,0.675,0.13315,-70.607,0.47461,1.169,0.32036,0.91154,0.25921,0.27743,1.4815,0.18431,0.0,0.18431,0.13315,0.32036,0.27743,1.775,4.771,0.16251,0.84929,0.24518,0.14607,3674.9,0.91257,0
0.055134,0.55318,0.0,-62.006,0.80772,1.3321,0.44682,0.20909,0.10481,0.2524,1.8077,0.052565,1.8517,0.041388,0.08804,0.43035,0.22548,8.016,4.0844,2.2702,0.63855,0.40631,0.33489,1034.1,2.2969,0
0.063606,0.8588,-0.038285,243.67,0.16442,0.73705,0.1412,0.30785,0.13176,0.11308,1.1644,0.086866,1.3269,0.086298,0.078174,0.10981,0.1126,7.9453,4.2814,0.79137,0.23446,3.1076,0.20798,9968.4,2.7245,0
0.11903,0.16587,0.38295,12.423,5.0288,1.1271,0.83413,1.0977,0.14246,1.2042,6.0288,0.10576,1.2766,0.084896,0.47393,0.83413,1.0278,1.2364,4.3803,0.92725,0.86491,1.3773,0.13509,6266.7,2.3218,0
0.18174,0.41751,0.0,62.57,1.3951,1.8694,0.58249,0.97186,0.1686,0.75492,2.3951,0.12462,0.0,0.097217,0.23297,0.32649,0.63223,9.6341,4.1112,3.6272,0.67269,2.0584,0.23971,5008.9,5.0181,0
0.13592,0.38555,0.39627,21.055,1.4944,1.3517,0.57616,0.95489,0.2002,0.49843,2.5937,0.17164,1.2207,0.1416,0.47442,0.57616,0.42364,2.4565,4.774,0.45243,0.78917,1.2533,0.17254,11757.0,1.5245,0
0.074871,0.28229,0.18348,-11.996,2.5362,1.1006,0.71593,0.53468,0.1386,0.54183,3.5425,0.082625,1.0896,0.067845,0.21914,0.71593,0.48405,0.97483,4.5071,0.34627,0.82768,0.8294,0.17054,10468.0,2.1906,0
0.24737,0.39777,0.60678,19.357,1.474,1.1221,0.5863,0.6669,0.13488,0.6717,2.514,0.12488,1.0567,0.12488,0.60678,0.5863,0.6717,1.3689,4.4177,0.60753,0.61313,1.4094,0.37093,6482.6,5.1953,0
